userId,month,date,sleep_start_time,sleep_end_time,sleep_min,sleep_efficiency,awaken_min,awaken_moments,cal_consume,active_cal,walks,distance,stairs,active_ratio,nap_total_freq,nap_total_time
5,5,12,1683.0,2330.0,578.0,0.8934,69.0,53.0,1323.0,266.0,3686.0,2.33,7.0,0.1,1.0,78.0
5,5,13,1748.0,1955.0,187.0,0.9034,20.0,10.0,1257.0,168.0,2549.0,1.61,3.0,0.0781,0.0,0.0
5,5,14,1349.0,2044.0,585.0,0.8417,110.0,50.0,1642.0,650.0,10274.0,6.73,19.0,0.1874,1.0,92.0
5,5,15,1572.0,2032.0,399.0,0.8674,61.0,39.0,1567.0,551.0,9127.0,5.77,17.0,0.2359,0.0,0.0
5,5,16,1709.0,2043.0,283.0,0.8473,51.0,32.0,1383.0,341.0,5190.0,3.28,6.0,0.1233,0.0,0.0
5,5,17,1626.0,1941.0,271.0,0.8603,44.0,28.0,1722.0,767.0,12015.0,7.59,19.0,0.2394,0.0,0.0
5,5,18,1695.0,2194.0,442.0,0.8858,57.0,32.0,1454.0,467.0,4810.0,3.09,2.0,0.1994,1.0,117.00000000000001
5,5,19,1678.0,1943.0,236.00000000000003,0.8906,29.0,15.0,1508.0,514.0,9666.0,6.110000000000001,8.0,0.1762,0.0,0.0
5,5,20,1629.0,1939.0,264.0,0.8516,46.0,22.0,1430.0,412.0,5288.0,3.34,9.0,0.1491,1.0,96.0
5,5,21,1569.0,1943.0,331.0,0.885,43.0,25.0,1606.0,611.0,4733.0,3.1200000000000006,9.0,0.1698,1.0,89.0
5,5,22,1587.0,1940.0,324.0,0.9178,29.0,22.0,1221.0,138.0,592.0,0.37,1.0,0.039,0.0,0.0
5,5,23,1938.0,2239.0,269.0,0.8937,32.0,25.0,1493.0,471.0,9422.0,5.95,15.0,0.1458,1.0,105.99999999999999
5,5,24,1786.0,2300.0,437.0,0.8502,77.0,40.0,1222.0,123.0,1609.0,1.02,3.0,0.0479,1.0,90.0
5,5,25,1798.0,2299.0,439.00000000000006,0.8762,61.99999999999999,42.0,1360.0,314.0,4735.0,2.99,7.0,0.1219,0.0,0.0
5,5,26,1737.0,2087.0,304.0,0.8686,46.0,28.999999999999996,1196.0,95.0,724.0,0.46,0.0,0.0479,0.0,0.0
5,5,27,1598.0,1948.0,289.0,0.8257,61.0,23.0,1667.0,675.0,11424.0,7.22,8.0,0.2016,0.0,0.0
5,5,28,1758.0,2019.0,234.0,0.8966,27.0,28.0,1376.0,328.0,5500.0,3.48,11.0,0.1169,1.0,128.0
5,5,29,1729.0,2055.0,288.0,0.8834,38.0,27.0,1503.0,494.00000000000006,7863.0,4.97,15.0,0.1602,1.0,65.0
5,5,30,1776.0,2166.0,337.0,0.8641,52.99999999999999,28.0,1547.0,537.0,9102.0,5.85,21.0,0.165,0.0,0.0
5,5,31,1777.0,2243.0,369.0,0.7918,97.0,28.999999999999996,1422.0,387.0,4963.0,3.1799999999999997,9.0,0.13699999999999998,0.0,0.0
5,6,1,1782.0,2212.0,373.0,0.8674,57.0,41.0,1250.0,158.0,1956.0,1.24,0.0,0.0667,0.0,0.0
